policy_id,customer_id,policy_type,premium_amount,coverage_amount,policy_start_date,policy_end_date,policy_status,policy_risk_level
POL_713229,CUST_954056,life,1431,187500,2018-09-10,2020-04-14,active,medium
POL_120565,CUST_667886,life,715,150000,2019-05-11,2022-04-18,active,medium
POL_481228,CUST_667886,home,2047,100000,2020-06-11,2021-07-17,active,low
POL_941719,CUST_107605,auto,1695,25000,2024-07-07,2027-02-28,active,low
POL_830727,CUST_158651,home,2179,100000,2024-07-03,2026-08-25,active,low
POL_628298,CUST_143787,health,612,70000,2023-05-24,2025-07-10,active,medium
POL_646746,CUST_143787,home,1865,100000,2022-03-11,2024-02-09,active,high
POL_990790,CUST_776251,health,1120,70000,2021-12-10,2023-06-17,active,medium
POL_451871,CUST_776251,life,1400,150000,2021-12-11,2024-04-02,active,medium
POL_248419,CUST_173980,life,1919,150000,2021-04-16,2023-03-01,active,high
POL_190629,CUST_267415,home,944,110000,2021-10-29,2022-11-21,active,high
POL_842379,CUST_223027,health,1023,77000,2022-01-12,2023-05-25,active,medium
POL_244302,CUST_393814,health,2189,70000,2024-11-02,2026-08-15,active,low
POL_504098,CUST_410184,life,2062,150000,2019-01-05,2021-03-14,active,low
POL_300171,CUST_410184,auto,1755,25000,2021-12-26,2023-06-22,inactive,high
POL_674103,CUST_980637,home,2122,100000,2021-01-29,2023-10-14,active,medium
POL_866686,CUST_759714,health,655,70000,2020-01-14,2021-02-04,active,high
POL_571233,CUST_414767,life,955,150000,2023-02-13,2025-07-07,active,high
POL_403977,CUST_414767,auto,951,25000,2020-11-04,2021-12-25,active,high
POL_253668,CUST_932882,life,1352,202500,2020-05-23,2022-06-11,active,low
POL_468274,CUST_192841,health,639,70000,2021-10-16,2024-07-31,inactive,low
POL_412003,CUST_825514,health,946,70000,2020-03-30,2023-01-05,active,medium
POL_911581,CUST_825514,home,1458,100000,2020-06-10,2021-08-12,active,high
POL_634017,CUST_420146,health,2454,70000,2024-01-06,2026-01-04,active,low
POL_414597,CUST_688867,life,1429,150000,2022-11-01,2024-10-30,active,high
POL_171127,CUST_690542,health,2128,70000,2024-12-22,2027-08-14,active,medium
POL_613101,CUST_180334,auto,1884,25000,2024-03-20,2026-10-24,active,low
POL_615500,CUST_794300,home,1801,100000,2020-09-29,2023-09-28,active,high
POL_381368,CUST_114328,health,2398,70000,2023-12-01,2025-03-15,active,high
POL_233047,CUST_114328,life,2084,150000,2021-07-01,2024-04-13,active,high
POL_657979,CUST_109334,health,1573,70000,2020-03-27,2022-05-19,active,medium
POL_428459,CUST_109334,home,1339,100000,2018-03-28,2020-07-11,active,low
POL_909756,CUST_302058,life,1148,150000,2019-02-11,2021-01-31,active,medium
POL_413538,CUST_302058,auto,1245,25000,2018-06-27,2020-11-13,active,high
POL_520917,CUST_750333,life,1781,150000,2024-04-22,2026-10-07,active,high
POL_490309,CUST_657726,home,2287,100000,2019-03-04,2020-05-30,active,high
POL_175402,CUST_903968,health,1580,70000,2018-09-20,2021-01-31,active,high
POL_578393,CUST_208463,health,1681,77000,2019-06-01,2022-01-27,active,low
POL_631640,CUST_208463,auto,2186,25000,2020-02-02,2022-04-01,active,low
POL_779624,CUST_505495,home,1995,110000,2022-07-21,2024-01-09,active,medium
POL_770042,CUST_986702,life,881,150000,2018-07-18,2020-08-04,active,low
POL_739739,CUST_986702,home,2093,100000,2023-05-27,2025-07-27,active,low
POL_995871,CUST_730166,health,1203,70000,2021-09-28,2023-03-02,active,medium
POL_734007,CUST_730166,home,2294,100000,2019-05-29,2020-08-04,active,medium
POL_826075,CUST_158043,home,1954,100000,2024-07-11,2025-07-12,active,low
POL_210485,CUST_372233,health,2516,94500,2023-07-28,2026-07-20,active,low
POL_232127,CUST_367473,auto,2426,25000,2023-04-25,2025-01-01,active,medium
POL_226278,CUST_112562,home,2689,110000,2024-12-28,2026-05-20,active,low
POL_633426,CUST_323198,auto,1090,27500,2020-04-10,2022-02-10,active,high
POL_529614,CUST_787984,life,2232,202500,2018-09-09,2020-08-06,active,high
POL_564370,CUST_949008,life,1014,150000,2020-04-17,2021-07-09,inactive,low
POL_785810,CUST_949008,auto,2087,25000,2018-08-24,2021-06-15,inactive,medium
POL_928849,CUST_864160,health,2221,70000,2020-05-08,2021-07-15,inactive,low
POL_783618,CUST_864160,home,1575,100000,2023-02-07,2024-02-23,active,low
POL_466804,CUST_520823,health,2073,87500,2023-12-30,2025-07-31,active,low
POL_749486,CUST_686749,health,1897,70000,2021-04-24,2023-04-29,active,low
POL_255845,CUST_686749,life,723,150000,2020-06-29,2021-10-04,active,medium
POL_708352,CUST_744354,life,1098,150000,2018-01-15,2020-08-28,inactive,medium
POL_475262,CUST_240086,health,895,70000,2019-02-28,2020-10-26,active,high
POL_826121,CUST_240086,home,2233,100000,2021-11-01,2023-08-12,active,low
POL_887702,CUST_529754,life,1420,150000,2022-08-14,2024-04-30,active,medium
POL_236205,CUST_529754,home,724,100000,2022-04-25,2025-04-02,active,high
POL_823467,CUST_384632,life,2127,187500,2022-08-03,2025-02-14,active,low
POL_890299,CUST_368109,health,888,70000,2021-09-26,2023-05-23,active,high
POL_971004,CUST_518843,health,1076,70000,2018-02-04,2020-05-28,active,low
POL_991516,CUST_621448,home,2099,100000,2022-12-10,2025-06-06,active,medium
POL_445250,CUST_300369,auto,1993,25000,2023-10-23,2025-08-01,active,high
POL_565026,CUST_649207,auto,1228,27500,2019-06-26,2020-12-07,active,high
POL_200455,CUST_485508,life,1862,187500,2018-01-24,2019-06-05,inactive,high
POL_232640,CUST_485508,auto,611,25000,2022-11-12,2025-03-22,active,medium
POL_366794,CUST_651732,home,948,110000,2020-02-26,2021-12-12,active,medium
POL_943599,CUST_964314,health,1218,70000,2019-05-19,2022-05-17,active,high
POL_771799,CUST_964314,home,578,100000,2023-06-26,2025-04-25,active,low
POL_301607,CUST_593912,home,633,100000,2018-02-01,2020-08-24,active,low
POL_309611,CUST_998122,life,1823,202500,2021-02-07,2022-12-06,active,high
POL_275194,CUST_683355,auto,1803,30000,2023-10-27,2025-07-15,active,medium
POL_294299,CUST_683355,home,1692,120000,2021-11-17,2023-08-20,active,low
POL_821778,CUST_590463,health,1442,70000,2021-10-14,2023-05-17,inactive,medium
POL_646910,CUST_727456,auto,1658,25000,2019-05-30,2021-04-12,active,medium
POL_781684,CUST_569000,life,1956,187500,2023-09-19,2026-07-16,active,high
POL_448632,CUST_908623,life,2425,150000,2019-11-11,2021-04-24,inactive,low
POL_567607,CUST_665771,life,1605,202500,2020-01-16,2022-04-18,active,medium
POL_301810,CUST_417658,life,2016,165000,2024-06-30,2025-07-07,active,low
POL_599970,CUST_257073,health,1560,70000,2019-03-30,2020-11-08,active,low
POL_846840,CUST_217543,auto,1195,25000,2023-07-17,2026-06-19,active,medium
POL_926901,CUST_600107,health,2687,94500,2019-10-29,2021-05-02,active,low
POL_135179,CUST_926960,home,2239,100000,2019-10-19,2020-12-03,active,high
POL_793873,CUST_100339,health,1125,70000,2019-09-08,2021-04-14,active,medium
POL_337076,CUST_100339,home,772,100000,2018-07-13,2020-01-21,inactive,high
POL_416366,CUST_933569,life,2194,150000,2020-05-13,2022-11-30,active,medium
POL_976229,CUST_206339,health,2858,84000,2020-05-10,2022-05-12,active,low
POL_795535,CUST_206339,life,2550,180000,2019-02-02,2020-12-19,active,high
POL_495921,CUST_601219,health,1342,70000,2020-03-23,2022-05-09,active,medium
POL_455287,CUST_601219,auto,1658,25000,2020-02-13,2022-04-04,active,high
POL_174346,CUST_876634,life,1394,165000,2021-05-30,2024-02-20,active,high
POL_219760,CUST_223605,life,2017,180000,2021-08-08,2024-07-18,active,low
POL_940239,CUST_524213,health,1953,70000,2021-06-22,2023-04-18,active,medium
POL_508813,CUST_719312,life,1986,150000,2019-10-24,2022-06-25,active,medium
POL_426750,CUST_719312,auto,1518,25000,2021-07-15,2024-03-01,active,low
POL_670032,CUST_250025,health,1609,70000,2023-08-25,2026-06-17,active,high
POL_519487,CUST_250025,life,1846,150000,2022-06-17,2024-08-18,active,low
POL_949831,CUST_304735,auto,999,25000,2020-01-27,2022-07-04,active,low
POL_867166,CUST_304735,home,1735,100000,2021-10-21,2023-07-13,active,low
POL_932199,CUST_506936,life,1276,150000,2021-04-24,2024-01-04,active,medium
POL_371742,CUST_496863,life,1935,202500,2021-12-30,2024-11-22,active,high
POL_549444,CUST_496863,home,1842,110000,2020-12-03,2022-01-04,active,medium
POL_470531,CUST_159313,home,1816,100000,2023-07-17,2025-08-26,active,low
POL_817515,CUST_753971,health,958,77000,2022-10-03,2025-02-08,inactive,high
POL_118413,CUST_753971,life,2358,165000,2021-01-25,2023-09-28,active,medium
POL_310034,CUST_937584,life,1537,187500,2021-11-28,2023-03-11,active,high
POL_272245,CUST_220331,life,1360,202500,2022-02-06,2024-04-04,active,high
POL_542454,CUST_220331,auto,1036,27500,2024-09-26,2026-08-25,active,medium
POL_262385,CUST_891486,auto,722,25000,2023-12-19,2025-05-24,active,high
POL_962396,CUST_891486,home,2451,100000,2018-08-04,2021-04-03,active,medium
POL_547641,CUST_756897,health,2020,94500,2021-11-02,2024-06-05,active,medium
POL_899837,CUST_756897,life,1803,202500,2022-01-31,2024-12-17,inactive,medium
POL_816597,CUST_182869,life,671,150000,2024-05-01,2026-11-13,active,low
POL_202364,CUST_369404,health,971,70000,2021-05-07,2023-01-26,active,medium
POL_709693,CUST_742074,life,1282,150000,2024-07-03,2026-07-31,active,high
POL_257002,CUST_742074,home,2012,100000,2023-09-17,2026-05-10,active,medium
POL_946660,CUST_416174,health,1876,70000,2024-11-24,2026-03-07,active,medium
POL_890144,CUST_367520,life,1816,150000,2023-04-24,2024-11-27,active,medium
POL_150009,CUST_427362,home,1809,100000,2019-10-16,2022-07-04,active,high
POL_509769,CUST_571105,life,2413,150000,2018-11-25,2021-11-12,active,high
POL_376747,CUST_571105,home,1850,100000,2023-01-08,2025-12-14,active,medium
POL_974249,CUST_374127,life,2094,150000,2023-11-18,2026-02-07,active,high
POL_579736,CUST_374127,home,2377,100000,2019-06-22,2020-06-24,active,low
POL_747118,CUST_364633,health,1589,70000,2019-02-02,2021-03-21,active,medium
POL_513023,CUST_364633,life,1014,150000,2024-02-25,2025-07-20,active,high
POL_849675,CUST_893921,home,1520,100000,2018-12-03,2021-05-02,inactive,medium
POL_339372,CUST_891366,auto,1905,25000,2019-04-12,2021-03-28,active,high
POL_958131,CUST_686153,auto,1670,25000,2023-03-09,2024-12-07,active,low
POL_167724,CUST_686153,home,1218,100000,2018-11-13,2021-06-26,active,high
POL_413766,CUST_996496,home,2150,100000,2024-07-27,2027-03-16,active,high
POL_433846,CUST_396808,auto,2548,27500,2023-12-29,2026-10-07,active,high
POL_402679,CUST_980012,home,2114,100000,2019-05-16,2021-09-19,active,low
POL_565450,CUST_898674,health,1299,70000,2019-06-21,2020-11-12,active,medium
POL_975217,CUST_304964,health,669,84000,2018-12-02,2020-05-21,active,low
POL_774786,CUST_304964,auto,1886,30000,2023-08-16,2026-03-17,active,low
POL_151856,CUST_677028,life,1830,150000,2024-04-11,2025-08-07,active,high
POL_191565,CUST_677028,auto,983,25000,2021-02-04,2022-09-21,active,high
POL_426514,CUST_620286,home,1660,100000,2018-06-01,2019-07-01,inactive,high
POL_521546,CUST_880750,auto,2278,25000,2020-01-05,2021-09-22,active,low
POL_757134,CUST_880750,home,2208,100000,2019-09-10,2022-03-18,active,medium
POL_861371,CUST_386149,life,1031,150000,2024-05-21,2026-12-30,active,high
POL_205084,CUST_864828,home,1437,100000,2022-06-28,2024-02-16,inactive,high
POL_680499,CUST_388186,health,1185,70000,2018-10-20,2019-10-28,active,medium
POL_808825,CUST_388186,life,1395,150000,2018-08-05,2020-05-05,active,low
POL_119350,CUST_315980,home,2010,100000,2023-01-13,2025-09-17,active,low
POL_384017,CUST_843138,home,1159,100000,2018-07-08,2020-08-07,active,low
POL_993661,CUST_375115,health,2027,70000,2019-10-13,2021-05-27,active,medium
POL_627148,CUST_375115,life,1664,150000,2021-02-20,2023-08-19,active,medium
POL_852941,CUST_457977,auto,1315,25000,2018-11-19,2021-05-22,inactive,medium
POL_396179,CUST_457977,home,1078,100000,2023-10-25,2026-10-04,inactive,low
POL_697149,CUST_225567,health,1073,87500,2020-09-01,2022-06-16,active,medium
POL_144405,CUST_225567,life,713,187500,2020-04-16,2022-09-09,active,high
POL_450306,CUST_450713,life,1302,150000,2019-08-10,2021-03-28,active,low
POL_193495,CUST_776842,health,1626,87500,2020-05-09,2022-06-03,active,low
POL_597265,CUST_776842,life,1253,187500,2023-10-24,2026-04-22,active,low
POL_269553,CUST_744181,auto,1948,25000,2019-02-25,2021-05-12,active,high
POL_628243,CUST_430774,life,1538,150000,2022-03-11,2024-01-14,active,medium
POL_551550,CUST_430774,auto,2474,25000,2018-08-04,2021-03-08,active,medium
POL_739505,CUST_316764,health,1343,70000,2022-03-18,2024-10-25,active,medium
POL_469584,CUST_356717,life,1708,165000,2023-10-01,2026-07-07,active,medium
POL_627499,CUST_246833,health,1979,70000,2022-11-16,2025-01-21,active,medium
POL_923226,CUST_246833,home,1634,100000,2022-08-22,2024-11-29,inactive,medium
POL_421820,CUST_244790,home,1578,100000,2020-08-03,2021-12-21,active,high
POL_319376,CUST_638236,auto,1422,25000,2020-06-01,2023-02-18,active,low
POL_698381,CUST_441143,auto,964,25000,2018-11-07,2021-07-25,active,high
POL_922755,CUST_441143,home,927,100000,2018-03-30,2019-12-08,active,high
POL_763099,CUST_165014,life,2634,165000,2022-06-15,2023-10-07,inactive,medium
POL_980458,CUST_165014,home,2174,110000,2021-03-14,2022-07-27,active,high
POL_571250,CUST_223178,auto,887,25000,2024-01-01,2025-07-23,active,high
POL_183423,CUST_378031,auto,1574,25000,2020-06-14,2022-09-19,active,medium
POL_670947,CUST_121833,life,649,150000,2021-08-11,2024-02-13,active,low
POL_823801,CUST_901415,life,1434,150000,2022-07-10,2023-11-06,active,low
POL_417171,CUST_630769,health,783,94500,2022-08-22,2024-08-01,active,medium
POL_823898,CUST_630769,auto,1400,27500,2022-05-16,2023-12-28,active,medium
POL_840327,CUST_134580,life,2542,187500,2022-05-20,2023-12-05,active,high
POL_249904,CUST_653871,life,1866,150000,2020-05-05,2023-01-28,active,high
POL_160940,CUST_653871,auto,2160,25000,2019-12-22,2021-07-24,active,medium
POL_342124,CUST_960284,home,2482,100000,2019-02-01,2020-03-30,active,medium
POL_954659,CUST_696678,health,1717,70000,2024-05-26,2026-12-09,active,low
POL_690153,CUST_696678,life,2350,150000,2024-01-10,2026-04-10,active,high
POL_282906,CUST_800104,home,2009,100000,2018-07-08,2019-10-10,active,low
POL_696510,CUST_317882,health,1002,77000,2023-01-07,2025-12-25,active,high
POL_872433,CUST_317882,life,1039,165000,2023-04-14,2026-04-08,active,medium
POL_236145,CUST_503745,health,2669,108500,2020-01-03,2022-09-08,active,high
POL_262287,CUST_503745,life,3417,232500,2019-06-16,2022-03-10,active,low
POL_880339,CUST_362206,auto,639,25000,2022-12-24,2024-01-07,active,medium
POL_107385,CUST_346868,auto,1388,30000,2020-12-30,2023-12-30,active,high
POL_840192,CUST_346868,home,1957,120000,2018-07-22,2020-11-16,active,medium
POL_733322,CUST_613769,life,2338,202500,2018-11-28,2020-07-16,active,low
POL_543058,CUST_613769,home,1762,110000,2022-08-13,2025-03-28,active,high
POL_910703,CUST_404015,auto,1139,25000,2024-02-15,2025-07-15,active,medium
POL_114561,CUST_942610,life,1648,150000,2020-09-04,2023-03-19,active,high
POL_689386,CUST_332431,home,539,100000,2020-06-12,2022-02-22,active,low
POL_883478,CUST_160233,health,2201,70000,2022-11-12,2025-02-20,active,low
POL_854361,CUST_990652,health,3041,87500,2018-10-15,2020-08-16,active,low
POL_735256,CUST_185879,home,1189,110000,2022-08-23,2023-11-09,active,medium
POL_802144,CUST_875123,auto,2312,25000,2022-09-19,2023-12-17,active,high
POL_776551,CUST_875123,home,1154,100000,2023-08-31,2024-12-21,active,low
POL_402469,CUST_510360,life,575,165000,2024-11-01,2027-07-10,active,high
POL_272104,CUST_225323,health,3157,94500,2024-06-27,2026-01-01,active,low
POL_707568,CUST_593565,life,630,150000,2023-07-02,2025-11-29,active,high
POL_320567,CUST_159984,life,2957,187500,2023-11-11,2026-06-27,active,high
POL_812912,CUST_731408,home,1830,100000,2018-09-21,2019-10-30,active,high
POL_604132,CUST_112949,life,2331,202500,2018-11-04,2019-11-11,active,low
POL_990654,CUST_112949,home,1067,110000,2019-08-04,2022-06-03,active,high
POL_644035,CUST_120937,health,3208,94500,2021-05-13,2023-08-06,active,low
POL_229628,CUST_235729,auto,2140,25000,2021-06-19,2023-03-19,active,low
POL_898650,CUST_256548,auto,1542,25000,2020-04-13,2022-02-21,inactive,medium
POL_405756,CUST_256548,home,1012,100000,2020-10-13,2023-02-22,active,low
POL_946597,CUST_786403,auto,1046,25000,2021-05-14,2022-08-16,active,medium
POL_885119,CUST_255927,life,1526,150000,2020-12-12,2023-04-12,active,medium
POL_631514,CUST_656132,health,588,70000,2024-07-19,2025-11-29,active,high
POL_168947,CUST_656132,life,1811,150000,2018-08-15,2021-04-23,active,medium
POL_111116,CUST_685661,life,1888,202500,2024-09-12,2025-12-16,inactive,medium
POL_906633,CUST_685661,home,1994,110000,2024-08-24,2026-11-22,active,high
POL_195112,CUST_108467,home,1941,100000,2020-09-09,2022-07-23,active,low
POL_251350,CUST_499019,health,1871,70000,2019-09-17,2021-07-21,active,medium
POL_211553,CUST_499019,life,594,150000,2022-05-17,2023-12-11,active,low
POL_980333,CUST_700446,health,3208,94500,2019-10-08,2021-12-14,active,high
POL_591307,CUST_700446,auto,1210,27500,2018-09-29,2021-04-12,active,medium
POL_535181,CUST_764965,health,2851,94500,2024-01-21,2026-10-07,active,low
POL_659139,CUST_165073,health,2103,77000,2022-10-18,2025-07-27,active,medium
POL_859041,CUST_165073,life,2130,165000,2022-09-05,2024-01-11,active,low
POL_484788,CUST_213619,health,1228,77000,2024-07-31,2026-12-17,active,high
POL_821956,CUST_557307,home,1618,100000,2018-08-26,2019-11-29,active,medium
POL_862804,CUST_678735,health,849,94500,2018-04-30,2020-10-20,active,low
POL_149634,CUST_678735,life,1625,202500,2020-01-04,2021-08-07,inactive,medium
POL_684622,CUST_737119,health,1626,94500,2023-05-15,2025-07-11,active,low
POL_259371,CUST_824599,life,3010,202500,2019-05-02,2021-03-24,active,high
POL_738461,CUST_824599,home,1707,110000,2018-06-22,2020-05-04,active,medium
POL_539258,CUST_300685,home,2428,100000,2022-02-02,2023-11-09,active,high
POL_415169,CUST_850010,health,741,94500,2018-06-26,2020-11-25,active,high
POL_191351,CUST_850010,life,2454,202500,2021-09-30,2024-08-03,active,medium
POL_946509,CUST_938694,life,2032,150000,2020-11-27,2022-04-04,inactive,low
POL_649158,CUST_406302,health,2055,70000,2020-05-12,2021-06-03,active,medium
POL_233041,CUST_406302,home,1644,100000,2022-12-13,2024-11-16,active,medium
POL_409917,CUST_244251,auto,959,25000,2023-11-09,2025-07-26,active,low
POL_678815,CUST_636125,health,977,70000,2020-02-26,2022-01-20,active,high
POL_326287,CUST_636125,life,611,150000,2018-10-30,2019-12-30,active,medium
POL_350302,CUST_646375,auto,2032,25000,2018-04-26,2019-09-18,active,low
POL_943760,CUST_685723,health,1150,70000,2020-03-23,2022-02-24,active,low
POL_186696,CUST_685723,life,1394,150000,2021-06-24,2024-05-09,active,high
POL_155883,CUST_963194,health,2161,70000,2022-02-24,2024-06-22,active,high
POL_275480,CUST_791480,auto,2422,25000,2023-12-15,2025-07-08,active,high
POL_499024,CUST_249277,health,1305,70000,2020-12-16,2022-03-24,active,low
POL_947912,CUST_249277,life,1138,150000,2021-02-19,2022-10-02,active,high
POL_839504,CUST_785602,home,1123,100000,2019-04-05,2022-01-27,active,high
POL_796589,CUST_982127,life,2424,217500,2021-06-13,2023-06-02,active,medium
